name,address,genre,sources,urlシュラスコ&ビアレストランALEGRIA 五反田,東京都 品川区 西五反田 1-30-2 ウイン五反田 B1F,steak,tabelog,https://tabelog.com/tokyo/A1316/A131603/13214271/
神保町 韓国食堂 タルパム,東京都 千代田区 神田神保町 2-12-4 エスペランサ神田神保町Ⅲ 1F,RC041103,tabelog,https://tabelog.com/tokyo/A1310/A131003/13302695/
フォー ベト レストラン,東京都 豊島区 西池袋 3-31-15 ロイヤルプラザⅡ　４Ｆ,RC041103,tabelog,https://tabelog.com/tokyo/A1305/A130501/13002878/
ホンスチュクミ 新宿歌舞伎町店,東京都 新宿区 歌舞伎町 2-42-16,RC041103,tabelog,https://tabelog.com/tokyo/A1304/A130401/13277762/
ベトニャット,東京都 新宿区 新宿 1-31-3 ダイアパレス新宿1丁目 B1F,RC041103,tabelog,https://tabelog.com/tokyo/A1304/A130402/13244301/
徳ちゃん 恵比寿 本店,東京都 渋谷区 恵比寿 1-8-7 三恵エイトビル　１Ｆ,RC041103,tabelog,https://tabelog.com/tokyo/A1303/A130302/13001573/
Asian Tao & Oyster Bar,東京都 豊島区 東池袋 1-2-6,RC041103,tabelog,https://tabelog.com/tokyo/A1305/A130501/13133428/
Vietnam French De salita,東京都 武蔵野市 御殿山 1-2-1 吉祥寺御殿山デュープレックスリズ 1F,RC041103,tabelog,https://tabelog.com/tokyo/A1320/A132001/13222179/
韓国居酒屋 いる,東京都 町田市 原町田 6-20-13 ヤマダイビル　２Ｆ,RC041103,tabelog,https://tabelog.com/tokyo/A1327/A132701/13016438/
焼肉USON,東京都 渋谷区 恵比寿西 1-7-4 FPG links EBISU 6F,RC041103,tabelog,https://tabelog.com/tokyo/A1303/A130302/13214339/
MOMO Stand Tokyo,東京都 渋谷区 広尾 5-18-8 1F,RC041103,tabelog,https://tabelog.com/tokyo/A1307/A130703/13288199/
小さな韓国あぷろ 東京浅草店,東京都 台東区 浅草 1-33-4 齋藤ビル 2F,RC041103,tabelog,https://tabelog.com/tokyo/A1311/A131102/13284727/
焼肉 山水苑,東京都 大田区 西蒲田 5-27-7,RC041103,tabelog,https://tabelog.com/tokyo/A1315/A131503/13029864/
ブルーパパイアタイランド 恵比寿店,東京都 渋谷区 東 3-17-11 ヴェラハイツ恵比寿東 2F,RC041103,tabelog,https://tabelog.com/tokyo/A1303/A130302/13144208/
ザ・ロイヤルアジアンキッチンダイヤモンド 汐留店,東京都 港区 東新橋 1-7-1 汐留メディアタワー B2F,RC041103,tabelog,https://tabelog.com/tokyo/A1301/A130103/13258315/
ダルバール インドアジアンダイニングバー,東京都 千代田区 九段南 4-7-22 メゾン・ド・シャルー B1F,RC041103,tabelog,https://tabelog.com/tokyo/A1309/A130904/13265308/
カナピナ 東上野店,東京都 台東区 東上野 1-19-3 コタリビル 1F,RC041103,tabelog,https://tabelog.com/tokyo/A1311/A131101/13041211/
焼肉ケナリ,東京都 新宿区 百人町 1-17-6 東都ビル ２F,RC041103,tabelog,https://tabelog.com/tokyo/A1304/A130404/13006876/
オクテンジャン 新大久保店,東京都 新宿区 百人町 1-8-8 THE CITY SHINJUKU 1F,RC041103,tabelog,https://tabelog.com/tokyo/A1304/A130401/13310647/
ディップパレス 飯田橋サクラテラス店,東京都 千代田区 富士見 2-10-2 グラン・ブルーム サクラテラス 3F,RC041103,tabelog,https://tabelog.com/tokyo/A1309/A130905/13173526/
熟成肉専門店 ヨプの王豚塩焼 新大久保本店,東京都 新宿区 大久保 1-16-21 1F・2F・3F,RC041103,tabelog,https://tabelog.com/tokyo/A1304/A130404/13179091/
スマイルタイランド 市ヶ谷店,東京都 千代田区 九段南 3-9-11 マートルコート麹町 1F,RC041103,tabelog,https://tabelog.com/tokyo/A1309/A130904/13300818/
虎ノ門ビストロ BBQ アジアナ,東京都 港区 虎ノ門 1-14-1 B1F,RC041103,tabelog,https://tabelog.com/tokyo/A1308/A130802/13225630/
ラ・エスキーナ SHIBUYA,東京都 渋谷区 桜丘町 1-4 渋谷サクラステージ SHIBUYAサイド 4F,RC041103,tabelog,https://tabelog.com/tokyo/A1303/A130301/13299292/
博多天神 もつ鍋 お多福 立川店,東京都 立川市 柴崎町 3-7-3 富栄立川南駅前ビル 5F,RC010604,tabelog,https://tabelog.com/tokyo/A1329/A132901/13196532/
神豚 浅草店,東京都 台東区 浅草 2-6-7 東京楽天地ビル 4F 「は」区画,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131102/13273338/
やきとん筑前屋 吉祥寺店,東京都 武蔵野市 吉祥寺南町 1-1-5 中外ビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1320/A132001/13232534/
もつやき優貴,東京都 世田谷区 経堂 1-22-18 タイムポート経堂 103,RC010604,tabelog,https://tabelog.com/tokyo/A1318/A131813/13147168/
御縁屋はし村,東京都 足立区 千住 2-61-20 ビックリヤ北千住ビルアネックス 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1324/A132402/13263989/
串焼き本舗 亀有店,東京都 葛飾区 亀有 3-30-2,RC010604,tabelog,https://tabelog.com/tokyo/A1324/A132403/13201800/
酒場トリノ 渋谷店,東京都 渋谷区 神南 1-22-10 皆川ビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130301/13292537/
炭焼 やきとん酒場 TONTON 新宿店,東京都 新宿区 歌舞伎町 1-18-3 B1F～2F,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13278152/
もつ焼き 浜松町ふじ屋,東京都 港区 浜松町 1-27-8 橋立ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1314/A131401/13199318/
とん長,東京都 豊島区 池袋 2-35-1 中尾ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1305/A130501/13084202/
もつ焼酒場友松,東京都 杉並区 上荻 1-15-9 日の出ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1319/A131906/13299574/
游庵 まる赤坂,東京都 港区 赤坂 3-7-15 パラダイスⅡ 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1308/A130801/13266626/
豚とん拍子,東京都 足立区 千住 1-32-6 高橋ビル 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1324/A132402/13211228/
もつ焼き 新宿三丁目 ふじ屋,東京都 新宿区 新宿 3-12-4 永谷タウンプラザ 101.102,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13239060/
雑賀 北千住駅前店,東京都 足立区 千住 2-62 瀬田ビル1Ｆ,RC010604,tabelog,https://tabelog.com/tokyo/A1324/A132402/13119632/
満天酒場 笹塚店,東京都 渋谷区 笹塚 1-56-2 ルミエール笹塚 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1318/A131808/13238119/
もつ焼きパラダイス富士 神田,東京都 千代田区 神田紺屋町 44 イーストビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13206341/
やきとん多吉 渋谷店,東京都 渋谷区 宇田川町 24-4 サン渋谷ビル,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130301/13288919/
シロクマ屋,東京都 世田谷区 三軒茶屋 1-30-8 1F～3F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131706/13273742/
西口やきとん やや東口店,東京都 台東区 浅草橋 1-10-9,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131103/13195019/
四谷 もつ焼のんき,東京都 新宿区 舟町 11 小川ビル1F,RC010604,tabelog,https://tabelog.com/tokyo/A1309/A130903/13046363/
もつ焼き&JAZZ みのる,東京都 目黒区 上目黒 1-3-12 中目黒LKビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131701/13293170/
三軒茶屋もつ焼てけ八,東京都 世田谷区 太子堂 4-28-11 川金ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131706/13310456/
かっぺ亭 新宿思い出横丁本店,東京都 新宿区 西新宿 1-2-1,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13034013/
もつ焼 豚一,東京都 中央区 日本橋人形町 1-15-6 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130204/13206649/
立呑み 焼きとん 大黒 新宿西口本店,東京都 新宿区 西新宿 1-15-3 第1オムニクスビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13278025/
上野商店,東京都 台東区 上野 2-1-9,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131101/13304071/
満天酒場 上野店,東京都 台東区 上野 7-2-5 ニューウエノビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131101/13229941/
やきとん筑前屋 中野店,東京都 中野区 中野 5-57-2 アミューズ中野ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1319/A131902/13241940/
総本家 唐とん ひばりが丘店,東京都 西東京市 ひばりが丘北 3-3-3-14,RC010604,tabelog,https://tabelog.com/tokyo/A1328/A132801/13254825/
もつ焼き36,東京都 立川市 曙町 2-14-10 エトロワビル 5F,RC010604,tabelog,https://tabelog.com/tokyo/A1329/A132901/13287769/
大衆肉酒場 赤羽 ふじ屋,東京都 北区 赤羽 1-11-4 アポー赤羽 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1323/A132305/13255100/
オペラシティもつ焼き酒場てけてけ,東京都 新宿区 西新宿 3-20-2 東京オペラシティビル 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1318/A131807/13314182/
やきとん三吉 神田北口店,東京都 千代田区 内神田 3-22-9 新八光ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13303214/
もつ焼き煮込み 楓 南口店,東京都 墨田区 江東橋 2-6-5 まるビル錦糸町 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1312/A131201/13249692/
やきとん酒場 新橋とら八,東京都 港区 新橋 3-25-6,RC010604,tabelog,https://tabelog.com/tokyo/A1301/A130103/13060860/
炭火焼 とん君 神田2号店,東京都 千代田区 内神田 2-13-2 梶山ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13302249/
串屋松吉,東京都 港区 赤坂 3-8-17,RC010604,tabelog,https://tabelog.com/tokyo/A1308/A130801/13204446/
満天酒場 三軒茶屋店,東京都 世田谷区 太子堂 4-22-5 ホームズ三軒茶屋駅前ビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131706/13234498/
炭焼三田酒場 クシトコ,東京都 港区 芝 5-22-8,RC010604,tabelog,https://tabelog.com/tokyo/A1314/A131402/13307781/
代官山のんき,東京都 渋谷区 代官山町 8-15 DIビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130303/13278449/
やきとん えん家 池袋本店,東京都 豊島区 池袋 2-59-9 ラレーブ池袋 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1305/A130501/13196022/
新宿三丁目ふじ屋ハナレ,東京都 新宿区 新宿 3-9-10 橋塚ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13282392/
あぶり 清水 総本店,東京都 港区 新橋 3-19-8 ル・グラシエルBLDG.30,RC010604,tabelog,https://tabelog.com/tokyo/A1301/A130103/13210170/
やきとん酒場 大手町とら八,東京都 千代田区 大手町 2-5-9,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130201/13033311/
やきとん ひなた 池袋西口店,東京都 豊島区 西池袋 3-29-11 ファーストビル 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1305/A130501/13211817/
もつ焼き 新宿ふじ屋,東京都 新宿区 西新宿 7-15-15 東方観光ビル 102,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13271065/
恵比寿ハジカミ,東京都 渋谷区 恵比寿西 1-3-9 田中ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130302/13254504/
萬太郎 Jｒ.,東京都 新宿区 歌舞伎町 1-10-5 えびす会館　2Ｆ,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13093850/
美肉酒房 鮮Ｑ,東京都 豊島区 南池袋 2-31-3,RC010604,tabelog,https://tabelog.com/tokyo/A1305/A130501/13018867/
すみ吉屋,東京都 台東区 上野 6-13-8 上野ソシアルビル 3F,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131101/13303789/
新宿西口もつ焼てけ八,東京都 新宿区 西新宿 7-10-5 西新宿7丁目ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13313397/
満天酒場 新秋津駅前店,東京都 東村山市 秋津町 5-12-11 BIGビル 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1328/A132806/13298248/
スミビトケムリ 神田店,東京都 千代田区 鍛冶町 1-7-19 大越ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13252900/
やきとん酒場 ヤマネ肉店 錦糸町店,東京都 墨田区 錦糸 3-6-2,RC010604,tabelog,https://tabelog.com/tokyo/A1312/A131201/13270050/
焼鳥どん 北千住店,東京都 足立区 千住 3-69,RC010604,tabelog,https://tabelog.com/tokyo/A1324/A132402/13308649/
スミビトケムリ 恵比寿店,東京都 渋谷区 恵比寿西 1-8-2 ウエストパレスビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130302/13264295/
やきとんひなた 浅草店,東京都 台東区 浅草 2-10-5,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131102/13283256/
池袋もつ焼きパラダイス富士,東京都 豊島区 西池袋 5-8-9 藤和池袋コープ 101,RC010604,tabelog,https://tabelog.com/tokyo/A1322/A132202/13270873/
炭火やきとん とんちゃん 蒲田店,東京都 大田区 蒲田 5-9-12,RC010604,tabelog,https://tabelog.com/tokyo/A1315/A131503/13314498/
もつ焼き勝利はなれ 中目黒店,東京都 目黒区 青葉台 1-27-5 インペリアルフラット 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131701/13212136/
焼マル,東京都 荒川区 西日暮里 2-25-1 ステーションガーデンタワー 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131105/13208329/
喜七屋,東京都 千代田区 鍛冶町 1-3-2 1・2Ｆ,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13214033/
まる豚,東京都 千代田区 内神田 3-18-8 内神田ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13086497/
大門 ブタマミレ,東京都 港区 芝大門 1-4-12,RC010604,tabelog,https://tabelog.com/tokyo/A1314/A131401/13312973/
やきとん三吉 水道橋店,東京都 千代田区 神田三崎町 2-10-3,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131003/13240031/
やきとん 大喜利 東中野店,東京都 中野区 東中野 4-2-2 篠木ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1319/A131901/13303421/
朝〆直送 やきとん酒場 井上臓器 八重洲店,東京都 中央区 日本橋 3-2-3 第1山本ビル 3F,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130202/13243712/
四谷一丁目 もつ焼のんき,東京都 新宿区 四谷 1-23-14 第二菊重ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1309/A130902/13297070/
あさちゃん 赤羽本店,東京都 北区 赤羽 1-22-3 ロイマミヤ 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1323/A132305/13145878/
あぶり 清水 思い出横丁店,東京都 新宿区 西新宿 1-2-8 新宿思い出横丁,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13227771/
やきとん三吉 上野店,東京都 台東区 上野 6-13-8 上野ソシアルビル 1～2F,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131101/13262919/
ぶたぼーる 新宿店,東京都 新宿区 西新宿 1-16-8 東計ビル 1～2F,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13256231/
啼寅東京,東京都 世田谷区 代沢 5-29-9 ナイスビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1318/A131802/13260580/
赤羽 ブタマミレ,東京都 北区 赤羽 1-21-5,RC010604,tabelog,https://tabelog.com/tokyo/A1323/A132305/13286615/
串焼 だるま,東京都 文京区 湯島 3-40-5,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131101/13019941/
やきとん酒場 神田とら八,東京都 千代田区 内神田 3-5-1,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13033291/
新小岩 もつ焼のんき,東京都 葛飾区 新小岩 1-23-7 中村ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1312/A131204/13218460/
ぶたぼーる 吉祥寺店,東京都 武蔵野市 吉祥寺南町 1-1-2 安藤ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1320/A132001/13290709/
焼鳥どん 荻窪店,東京都 杉並区 荻窪 5-16-7 スカイコートエクセレント荻窪 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1319/A131906/13166627/
やきとん酒場 ヤマネ肉店 新宿 歌舞伎町店,東京都 新宿区 歌舞伎町 1-23-14 第一メトロビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13295714/
のぶちゃん,東京都 台東区 上野 2-12-4 レインボータワービル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131101/13258644/
浅草 もつ焼のんき,東京都 台東区 雷門 2-18-15 丸屋ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131102/13268717/
もつ焼き 五反田 ふじ屋,東京都 品川区 西五反田 1-26-2,RC010604,tabelog,https://tabelog.com/tokyo/A1316/A131603/13231571/
串屋 松吉 高田馬場店,東京都 新宿区 高田馬場 1-5-17,RC010604,tabelog,https://tabelog.com/tokyo/A1305/A130503/13214682/
金子屋 田町店,東京都 港区 芝 5-20-20 田町K-1ビル 1F・2F,RC010604,tabelog,https://tabelog.com/tokyo/A1314/A131402/13288407/
大衆酒場 もんろう 神田店,東京都 千代田区 内神田 3-17-8 アルプスビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13315311/
センロギワ.,東京都 渋谷区 恵比寿南 1-23-1 ABC亜米利加橋ビル 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130302/13269458/
やきとん三吉 新橋店,東京都 港区 新橋 3-16-22,RC010604,tabelog,https://tabelog.com/tokyo/A1301/A130103/13289043/
赤羽 せんべろ 大衆酒場 にくまれ屋 はなれ,東京都 北区 赤羽 1-18-5 法月ビル,RC010604,tabelog,https://tabelog.com/tokyo/A1323/A132305/13251515/
新宿もつ焼 芝浦ホルモン,東京都 新宿区 歌舞伎町 1-17-5 J3ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13287356/
カドヤ商店,東京都 世田谷区 玉川 3-9-1 第三明友ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131708/13282282/
英勇屋 新橋店,東京都 港区 新橋 4-15-8 ル グラシエルビルディング33号館 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1301/A130103/13259150/
スミビトケムリ 池袋店,東京都 豊島区 東池袋 1-40-7 TC76東池袋一丁目ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1305/A130501/13296313/
豚とバラの日々,東京都 世田谷区 太子堂 4-29-1 稲田ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131706/13192432/
ぶたぼーる 赤坂店,東京都 港区 赤坂 3-12-18 第8荒井ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1308/A130801/13289701/
鶏と酎ハイ とり巣,東京都 千代田区 神田富山町 20-1 神田タイショービル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13297183/
もつ焼き 煮込み 楓,東京都 墨田区 錦糸 4-7-3,RC010604,tabelog,https://tabelog.com/tokyo/A1312/A131201/13170699/
やきとん酒場 ヤマネ肉店 亀戸店,東京都 江東区 亀戸 5-15-3,RC010604,tabelog,https://tabelog.com/tokyo/A1312/A131202/13275161/
やきとり処 Katsu 吉祥寺,東京都 武蔵野市 吉祥寺本町 2-4-5,RC010604,tabelog,https://tabelog.com/tokyo/A1320/A132001/13037545/
焼鳥処 しまもと,東京都 立川市 柴崎町 2-4-3,RC010604,tabelog,https://tabelog.com/tokyo/A1329/A132901/13247969/
西口やきとん,東京都 台東区 浅草橋 4-10-2,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131103/13008660/
焼鳥酒場てけてけ 渋谷本店,東京都 渋谷区 渋谷 1-13-5 大協渋谷ビル 1F・2F,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130301/13283736/
満天酒場 西葛西店,東京都 江戸川区 西葛西 6-13-11 第5室橋ビル 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1313/A131305/13235534/
もつ焼 よし田 三軒茶屋,東京都 世田谷区 三軒茶屋 1-36-2 プリンセスライン三軒茶屋 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131706/13266246/
大衆酒場 もつ焼き 次世代 渋谷店,東京都 渋谷区 道玄坂 2-25-17,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130301/13281603/
やきとんうまいもん横丁 まるたか 北千住店,東京都 足立区 千住 2-65 須田ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1324/A132402/13169649/
大衆酒場 とんまる,東京都 台東区 上野 6-7-10 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131101/13201384/
奥渋谷 もつ焼のんき,東京都 渋谷区 神山町 4-18 フィルトップ神山 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1318/A131810/13281178/
東京 まんまる,東京都 中央区 京橋 2-6-13 イーストビル 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130202/13209804/
大衆イタリアンかね子 錦糸町店,東京都 墨田区 錦糸 2-5-5 ポプリプラザ 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1312/A131201/13231585/
あぶり清水 目黒店,東京都 品川区 上大崎 2-14-3 三笠ビル B-1F,RC010604,tabelog,https://tabelog.com/tokyo/A1316/A131601/13293654/
帆玲,東京都 品川区 小山 4-4-21,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131710/13309930/
鳥えん,東京都 台東区 上野 4-9-15,RC010604,tabelog,https://tabelog.com/tokyo/A1311/A131101/13295722/
もつ千 八丁堀店,東京都 中央区 八丁堀 3-14-4 八丁堀サード 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130203/13175054/
中野もつ焼き酒場 てけてけ,東京都 中野区 中野 5-58-4 GCビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1319/A131902/13301857/
満天酒場 葛西店,東京都 江戸川区 中葛西 3-35-2 FPビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1313/A131305/13306497/
あぶり清水 中野店,東京都 中野区 中野 5-57-4 ナガシマビル1F,RC010604,tabelog,https://tabelog.com/tokyo/A1319/A131902/13308705/
彩波,東京都 葛飾区 東新小岩 5-7-6,RC010604,tabelog,https://tabelog.com/tokyo/A1312/A131204/13214331/
やきとん筑前屋 大門店,東京都 港区 芝大門 1-16-7 幸伸ビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1314/A131401/13241647/
もつ千 人形町店,東京都 中央区 日本橋人形町 3-3-12 人形町103ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130204/13308529/
あぶり清水 神田店,東京都 千代田区 神田小川町 1-1-15 D&Fお茶の水ビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13227303/
神田西口 もつ焼のんき,東京都 千代田区 内神田 3-10-9 DK愛和ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13277505/
ぶたぼーる 大塚店,東京都 豊島区 北大塚 2-7-11 プロスペリティ北大塚 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1323/A132302/13307234/
あぶり 清水 水道橋店,東京都 千代田区 神田三崎町 2-13-7 AYASUIDOUBASHI 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131003/13225601/
神田もつ焼き酒場 てけてけ,東京都 千代田区 鍛冶町 2-9-1 1F・2F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13297885/
西新宿 ふじ屋,東京都 新宿区 西新宿 7-19-18 セードル新宿ハイツ 102号,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13212555/
大衆酒場 かね子 秋葉原店,東京都 千代田区 神田佐久間町 2-10-2 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131001/13308335/
ぶたぼーる 田町店,東京都 港区 芝 5-22-9 三田苑 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1314/A131402/13312705/
やきとん 大地,東京都 渋谷区 渋谷 2-2-1 青山グリーンプラザ 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130301/13183578/
もつやき みのる,東京都 目黒区 上目黒 2-16-12 フレンドビル 401,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131701/13289896/
もつ福 丸の内,東京都 千代田区 丸の内 2-4-1 丸の内ビルディング 6F,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130201/13032279/
満天酒場 東中野店,東京都 中野区 東中野 4-4-5 東中野アパートメンツ 101,RC010604,tabelog,https://tabelog.com/tokyo/A1319/A131901/13232183/
もつ焼き 目黒 ふじ屋,東京都 品川区 上大崎 2-27-2 塚原ビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1316/A131601/13246862/
やきとん酒場 秋葉原とら八,東京都 千代田区 神田佐久間町 2-17,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131001/13025447/
博多酒場 すみ吉屋,東京都 渋谷区 宇田川町 30-2 宇田川ビル,RC010604,tabelog,https://tabelog.com/tokyo/A1303/A130301/13292263/
山喜多 人形町店,東京都 中央区 日本橋富沢町 2-1,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130204/13167321/
やきとん三吉 神田店,東京都 千代田区 鍛冶町 1-2-15,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13226612/
みずたん,東京都 新宿区 箪笥町 31-1,RC010604,tabelog,https://tabelog.com/tokyo/A1309/A130905/13263373/
もつ千 虎ノ門店,東京都 港区 虎ノ門 1-15-11,RC010604,tabelog,https://tabelog.com/tokyo/A1308/A130802/13122679/
もつ焼つみき瓦 神田店,東京都 千代田区 鍛冶町 2-7-10 三新ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131002/13219711/
烏森しみず,東京都 港区 新橋 2-15-5 しんばし江戸満ビル 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1301/A130103/13265356/
炭火もつ焼き 香ばし屋,東京都 千代田区 神田小川町 3-10-37,RC010604,tabelog,https://tabelog.com/tokyo/A1310/A131003/13308571/
炭火焼 とん君 3号店,東京都 港区 新橋 2-8-17 新橋アバックビル2 1F,RC010604,tabelog,https://tabelog.com/tokyo/A1301/A130103/13314857/
満天酒場 蒲田西口店,東京都 大田区 西蒲田 7-5-11 ツユキ・大庄蒲田ビル 2F,RC010604,tabelog,https://tabelog.com/tokyo/A1315/A131503/13247359/
やきとん 大喜利 成増店,東京都 板橋区 成増 2-12-6 成増駅前ビル B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1322/A132204/13216186/
曙橋もつ焼き酒場 てけてけ,東京都 新宿区 住吉町 8-21 白砂ビル 1・2F,RC010604,tabelog,https://tabelog.com/tokyo/A1309/A130903/13303691/
やきとん＆ハイボール やんばるミートセンター 中目黒,東京都 目黒区 上目黒 2-13-4 クレストモールⅡ B1F,RC010604,tabelog,https://tabelog.com/tokyo/A1317/A131701/13148377/
清屋,東京都 中央区 日本橋馬喰町 1-12-11,RC010604,tabelog,https://tabelog.com/tokyo/A1302/A130204/13277139/
肉酒場 とろっと 西新宿店,東京都 新宿区 西新宿 7-16-1 コンシェルジュ石原101,RC010604,tabelog,https://tabelog.com/tokyo/A1304/A130401/13181984/
